family,genus,Checked,Changed,subgenus,refgenus,species,origin,extin,duration,ref,ancestor,,range,w,mtheta,lw,lh,ic1,ic2,ic3,fcirc,t,numcham,expans,height,length,fcangle,area,fcarea,clava,chamwl,keel,bidors,biven,biconvex,lobe,double,depth
Globotruncanidae,Marginotruncana,Y,,,75,pseudolinneana,90.5,82,8.5,5180,,,8.5,1.69498614513104,56.0733333333333,1.14936211095471,2.07611590927436,63.58,54.53,50.11,92.0555674638945,171.99,6.25,1.08700299837096,247.78,514.42,90,175034.47,0.24356019702862,1.18329277691543,0.827277784418537,0.994580181542027,17.06,18.65,0.914745308310992,0.880327255457757,0.464444265073856,1
Globotruncanidae,Marginotruncana,Y,,,75,coronata,90.7,82.1,8.60000000000001,5176,,,8.60000000000001,1.87082877088418,57.4233333333333,1.07331011697473,2.27668781400125,63.89,56.68,51.7,90.4164038791613,156.48,7,1.09521672696198,272.69,620.83,108.04,245249.89,0.228390561153769,1.1551890127,0.841572410029278,0.995861227294521,27.08,11.96,2.26421404682274,0.901244619677814,0,1
Globotruncanidae,Marginotruncana,Y,,,75,marginata,90.3,83.5,6.8,5177,,,6.8,1.26339872564552,57.7133333333333,1.07086589704946,2.30054795359231,58.54,58.79,55.81,90.5921212445904,147.05,6,1.03788678307287,326.67,751.52,105.2,340293.01,0.223752171694623,1.17591227778987,0.853139388162328,0.998262986004046,12.8,7.05,1.81560283687943,0.879643153977782,0.227140539382251,1
Globotruncanidae,Marginotruncana,Y,,,75,schneegansi,91.51,84.1,7.41000000000001,5182,,,7.41000000000001,2.37184155317174,57.1666666666667,1.13762769580023,1.979117814035,66.31,50.72,54.47,92.6026112537889,139.89,6,1.13733810266808,405.13,801.8,70.36,446006.24,0.287236810857175,1.17122026205215,0.896227246034982,0.995493392478262,60.7,10.49,5.78646329837941,0.912093387465603,0,3
Globotruncanidae,Marginotruncana,Y,,,75,sinuosa,90,84.7,5.3,5184,5181,,5.3,0.999444809438774,77.5333333333333,1.1058862284079,2.38469131371141,79.96,78.52,74.12,89.3234487154654,153.9,5,0.996779892234347,222.88,531.5,64.05,199751.02,0.207053661102707,1.13377985708239,1.03271697578867,0.965106505755507,17.61,40.72,0.432465618860511,0.850074753058079,0.346105527638191,1
Globotruncanidae,Marginotruncana,Y,,,75,paraconcavata,89.8,85,4.8,5179,,,4.8,1.87812827866802,81.8933333333333,1.18166823751178,2.29147241290701,96.82,71.79,77.07,88.2013886464196,180,4,1.15104581524438,272.41,624.22,61.55,263121.28,0.388345366820958,1.19485167868546,1.07681479446437,0.982431637700297,31.61,1.85,17.0864864864865,0.877271255398711,0.354428985720054,1
Globotruncanidae,Marginotruncana,Y,,,75,sigali,91.7,85.2,6.5,5183,5181,,6.5,1.55543318481185,65.6566666666667,1.12130766998743,2.31233882941314,70.22,59.78,66.97,90.330376925329,136.07,6,1.0811264037857,255.94,591.82,56.5,221233.84,0.289833327487332,1.21206625859935,0.950627823349272,0.990806616493913,32.9,23.42,1.40478223740393,0.920296237793853,0,1
Globotruncanidae,Marginotruncana,Y,,,75,renzi,92,85.4,6.59999999999999,5181,,,6.59999999999999,0.871053096559351,65.07,0.899642979410182,1.84207891047466,59.72,62.25,73.24,94.5223052098272,137.43,5,0.974942011374458,299.58,551.85,86.19,270943.06,0.202374402946508,1.10726896629422,1.03688205494208,0.991343615900209,27.22,14.73,1.8479293957909,0.925892614163578,0.191201014753989,1
Globotruncanidae,Marginotruncana,Y,,,75,undulata,92.3,90.8,1.5,5186,,,1.5,2.53609404350617,53.1266666666667,1.13095060066796,2.12407670454545,53.19,55.12,51.07,83.7853539562878,129.09,7,1.14546417223892,422.4,897.21,64.04,571108.28,0.314734939580985,1.17719030678359,0.837380391147403,0.998306088928197,31.13,32.44,0.959617755856967,0.923829065372304,0,1
Globotruncanidae,Marginotruncana,Y,,,75,marianosi,93,91.5,1.5,5178,,,1.5,0.885080688740141,57.6,1.08109753381538,1.755291451714,62.57,58.1,52.13,89.2926003383955,165.51,6.5,0.986490733809648,414.82,728.13,85.47,382734.38,0.182294859427052,1.15705974351918,0.875256803106589,0.992296700276145,50.1,19.28,2.59854771784232,0.869612568742371,0,1
Globotruncanidae,Radotruncana,Y,,,101,subspinosa,77.6,67.7,9.89999999999999,5098,5102,,9.89999999999999,1.42868342868555,65.2866666666667,1.158873166,2.45479786761439,70.82,67.48,57.56,88.1031922562128,167.86,6,1.07746822644881,180.08,442.06,64.12,119991.74,0.263902498621988,1.14036914871339,0.949427440552544,0.997375384051409,43.98,20.61,2.13391557496361,0.831978119310704,0,2
Globotruncanidae,Radotruncana,Y,,,101,calcarata,76.7,74.47,2.23,5219,5098,,2.23,1.14194925596562,55.35,1.29760445450957,1.84185653023717,57.16,50.39,58.5,77.8259769461537,154.16,5,1.01862930441764,342.79,631.37,61.1,164927.57,0.214300435033391,1.03071213358127,0.948950382584595,1,61.86,8.78,7.04555808656036,0.694702617377268,0,0
Rugoglobigerinidae,Rugotruncana,Y,Y,,105,nothi,67,65.51,1.48999999999999,5247,,,1.5,1.40026332600737,56.2066666666667,1.12249068793882,1.5024512884978,67.69,50.72,50.21,95.803550104088,120.23,6,1.06693909558921,238.65,358.56,65.73,74285.09,0.293834873189223,1.20071969860048,0.7902108750096,0.956145823257083,28.96,20.04,1.44510978043912,0.882803002396122,0.240016760946994,2
Rugoglobigerinidae,Rugotruncana,Y,Y,,105,circumnodifer,72,65.51,6.48999999999999,5245,,,6.5,1.41767414998629,72.7866666666667,1.12321375409348,1.69716366198837,83.61,62.78,71.97,98.5846439757038,128.64,5,1.07848493664654,170.29,289.01,90,52802,0.285547895913034,1.33283041409878,0.838051589213255,0.937094539974246,90,87.14,1.03282074822125,0.791139645553155,0,2
Rugoglobigerinidae,Rugotruncana,Y,Y,,105,subcircumnodifer,75.5,65.7,9.8,5248,5242,,9.8,2.25053172838831,78.6633333333333,0.981956210804269,1.83632286995516,80.24,79.31,76.44,96.3934210636546,180,5,1.19368233689267,182.86,335.79,90,83819.39,0.378133269640831,1.36121900311392,0.981655089193208,0.972404497249448,90,90,1,0.854436779324957,0.190090779831565,2
Conoglobigerinidae,Conoglobigerina,Y,Y,,18,gulekhensis,145.5,134,11.5,5406,,,11.5,1.57728749727382,86.9433333333333,1.19182145631754,1.14974915813346,91.55,87.74,81.54,88.2117979705554,85.52,4,1.11437276555215,145.51,167.3,90,16391.7,0.333062464539981,1.24304370017472,1.15108613469495,0.937591556173234,90,90,1,0.894224686692997,0,0
Conoglobigerinidae,Conoglobigerina,Y,Y,,18,caucasica,145.5,137,8.5,5404,,,8.5,2.33900862262418,89.3233333333333,1.30285714285714,1.44179676800876,113.48,76.72,77.77,97.9187282752377,126.29,4,1.23746213406391,109.53,157.92,90,12575.05,0.404035769241474,1.39336858021705,1.01815544598514,0.93363925825633,90,90,1,0.88534685986734,0,0
Conoglobigerinidae,Conoglobigerina,Y,Y,,18,conica,150.8,145.5,5.30000000000001,5405,,,5.30000000000001,1.38452901902661,88.2833333333333,1.06094356865433,0.907840713434285,95.61,77.21,92.03,92.1600601482879,58.4,4,1.0926673137332,453.02,411.27,89.83,85420.92,0.38614299635265,1.42440905471922,1.01195515831984,0.933322258108977,90,90,1,0.728059536154036,0,0
Conoglobigerinidae,Conoglobigerina,Y,Y,,18,terquemi,150.8,145.5,5.30000000000001,5409,,,5.30000000000001,2.95854819537407,86.14,1.17359495530795,1.64146849120942,113.31,79.86,65.25,88.9317819819641,114.26,4.75,1.26887976927835,225.81,370.66,90,86461.11,0.469318286568377,1.4527125822623,0.933213760196183,0.953835417830252,18.9,49.03,0.385478278604936,0.761748821859328,0,0
Conoglobigerinidae,Conoglobigerina,Y,Y,,18,meganomica,165,161,4,5408,,,4,1.48794482863244,90.79,1.05427387590158,1.34552793439262,91.13,92.55,88.69,93.1114733651429,144.25,4,1.10366658691413,156.08,210.01,90,26527.87,0.305845889624761,1.3022511045754,1.09024984247747,0.929267782705988,90,90,1,0.905938204682628,0,0
Conoglobigerinidae,Conoglobigerina,Y,Y,,18,jurassica,163,162,1,5407,,,1,1.18472011779604,91.3866666666667,1.17848069105691,0.909038439339721,88.17,81.21,104.78,97.3737559069,111.59,4,1.04515079584709,86.63,78.75,87.86,5009.6,0.301489140849569,1.25806826019159,1.12809827032547,0.917464320135194,90,90,1,0.896307463947366,0,0
Conoglobigerinidae,Conoglobigerina,Y,Y,,18,dagestanica,169,164.7,4.30000000000001,5402,,,4.30000000000001,1.27377070241166,88.1,1.02136118598383,1.26377688172043,107.96,86.02,70.32,90.750404243,104.3,3.5,1.07214405047038,119.04,150.44,90,15957.1,0.359567841274417,1.20945816105814,1.13956491355019,0.918941554041095,90,90,1,0.891867510833226,0,0
Conoglobigerinidae,Conoglobigerina,Y,Y,,18,avarica,167,165,2,5400,,,2,1.09148968402107,118.53,1.01965241622058,0.796629698977387,122.94,114.12,0,80.3312302417277,50.34,3,1.03134575279517,138.86,110.62,90,13793.51,0.339370472055336,1.34480952736033,1.29133196481897,0.844646036250068,78.61,90,0.873444444444444,0.892693578962252,0,0
Conoglobigerinidae,Conoglobigerina,Y,Y,,18,balakhmatovae,169,165,4,5403,,,4,3.19032510077529,83.36,1.25582694763729,1.70061142736665,106.7,82.01,61.37,80.705978065307,174.63,4.5,1.30884933143843,94.86,161.32,90,15489.48,0.494749985151212,1.23582808033727,1.09916485217123,0.931827743768203,90,90,1,0.920579351688187,0,0
Conoglobigerinidae,Conoglobigerina,Y,Y,,18,avariformis,169,167.7,1.30000000000001,5401,,,1.30000000000001,1.32386642087444,116.825,1.12386189817175,0.991333378296351,94.85,138.8,0,96.3857819081709,68.62,3,1.09129048609887,296.54,293.97,90,61427.75,0.361782744769261,1.30042075481241,1.36570516531281,0.969604200307702,90,90,1,0.857556131056431,0,0
Conoglobigerinidae,Globuligerina,Y,Y,,56,bathoniana,165,153,12,5410,,,12,1.55397757729314,87.62,1.11171510209771,1.11140389401259,107.38,77.87,77.61,88.8436986747835,87.26,4,1.1481514628824,136.62,151.84,90,15955.55,0.352694203584333,1.24915737333086,1.13282229295212,0.921486079720032,90,90,1,0.886211351295251,0,0
Conoglobigerinidae,Globuligerina,Y,Y,,56,oxfordiana,161.2,158,3.19999999999999,5411,,,3.19999999999999,2.532243984302,80.7766666666667,1.15782742796961,1.28797852069981,108.75,75.76,57.82,93.7229595392154,99.46,4,1.2048490240505,115.46,148.71,90,14579.75,0.402070680224284,1.29002156716495,1.03252167652817,0.930385039216957,90,90,1,0.832025810823637,0,0
Conoglobigerinidae,Globuligerina,Y,Y,,56,calloviensis,165,162,3,5412,,,3,3.03586082184346,84.4233333333333,1.28616306253653,1.42545541706616,93.58,83.65,76.04,92.5697726847999,128.57,4,1.29064531905274,125.16,178.41,90,17990.66,0.441423494190875,1.29292382415232,1.09004960717932,0.928949370855047,90,90,1,0.895165050290064,0,0
Guembelitriidae,Cassigerinelloita,Y,,,13,amekiensis,50.2,44.5,5.7,1170,1168,,5.7,2.01746219376964,88.5233333333333,1.01822358346095,1.08119373124375,100.86,92.75,71.96,95.4171469273169,103.03,4,1.18895201494026,59.98,64.85,90,3032.96,0.451169814306816,1.29411696322132,1.07488319744764,0.938473096807995,90,90,1,0.85352283250803,0,3
Guembelitriidae,Globoconusa,Y,,,120,daubjergensis,65.435,62.75,2.685,346,1197,,3.00000000000001,2.393,93.047,1.16,1.009,79.694,89.26,110.187,98.8,93,4,1.26,147.32,130.81,87.275,31061.33,0.465617216004595,1.3695678650125,0.957606958440404,0.937002692354525,90,90,1,0.889366960653524,0,3
Guembelitriidae,Guembelitria,Y,,,59,cretacea,72.5,64.25,8.25,5110,,,9.4,1.37867560491846,180,1.58065021543282,0.641405630452022,180,180,180,96.969950819572,45.38,3,1.17417017715426,201.76,129.41,90,16223.36,0.348178182571305,1.43295162488078,1.09894538931868,0.934561047488561,90,90,1,0.80840469964896,0,0
Guembelitriidae,Guembelitria,Y,,,59,cenomana,100,92.5,7.5,5109,,,7.5,1.30074244043074,180,1.57474081055608,0.625022610792885,180,180,180,82.5395991215136,43.45,2,1.14050096029365,165.85,103.66,90,10931.74,0.350451986600486,1.458731206061,1.0308588256226,0.943273663273663,90,90,1,0.695458567043476,0,0
Guembelitriidae,Guembelitria,Y,,,59,sergipensis,114,104,10,5728,,,10,1.60912908964875,180,1.11184210526316,0.883040935672515,180,180,180,93.5082032577941,65.42,3,1.26851452086634,136.8,120.8,90,11202.88,0.385243794452855,1.62610600096587,1.11034826590515,0.92622371443718,90,90,1,0.769969217025558,0,0
Guembelitriidae,Jenkinsella,Y,,,46,mayeri,23.8,10.4,13.4,145,608,,13.4,1.666,59.644,1.104,1.448,59.535,56.206,63.192,95.6,134,5.5,1.091,249.238,373.063,83.198,89194.01,0.339932244328963,1.2004906680834,0.903831212131906,0.933726978367352,90,90,1,0.835285780042498,0,2
Guembelitriidae,Jenkinsella,Y,,,46,siakensis,27.1,11.4,15.7,608,604,,15.7,4.53,56.609,1.312,1.569,49.33,53.992,66.506,97.6,153,6,1.264,246.225,391.367,89.743,92095.91,0.508928029485783,1.22919996738379,0.925209238267712,0.955187547199222,90,90,1,0.845184042708892,0,2
Guembelitriidae,Jenkinsella,Y,,,46,acrostoma,23.2,12.5,10.7,232a,145,,10.7,1.73498905314284,79.1066666666667,1.05378777792571,1.63157215663506,98.28,81.71,57.33,89.5583096005553,165.69,4,1.14441354051587,155.01,252.91,90,42713.82,0.397385202260065,1.19757899065682,1.10590567887214,0.925674956830588,90,90,1,0.86193659983343,0,2
Guembelitriidae,Jenkinsella,Y,,,46,bella,21.5,15.7,5.8,1050,608,,5.8,1.84985218665251,80.8833333333333,1.21617350074633,1.49156248248024,88.99,86.52,67.14,80.795882783348,180,5,1.14701607454866,178.37,266.05,90,46283.65,0.356643220662156,1.1912269843039,1.03054352528809,0.928219810985121,90,90,1,0.853445066630346,0,2
Guembelitriidae,Jenkinsella,Y,,,46,semivera,29.4,15.7,13.7,604,506,,13.7,1.03690641935506,72.1466666666667,1.11082297534949,1.51956458994764,78.54,68.7,69.2,80.817189041666,161.76,5,1.0222507962835,242.53,368.54,90,93422.15,0.301822640562222,1.13621911065994,1.04836182825211,0.930267975160356,90,90,1,0.920078088281809,0,2
Guembelitriidae,Jenkinsina,Y,,,68,columbiana,55.3,40.1,15.2,1168,,,15.2,1.28960472527318,122.07,1.22741904942246,0.799464627151052,122.28,121.86,118.61,95.3521374553975,50.92,3,1.08756049008926,130.75,104.53,90,9132.37,0.289416657450366,1.47600992565322,1.38549771907126,0.952786797028677,90,90,1,0.777141049118775,0,3
Guembelitriidae,Jenkinsina,Y,,,68,triseriata,50.4,42.3,8.1,1169,1168,,8.1,1.46783705842498,120.405,1.70156058214975,0.593647951121879,133.36,107.45,121.54,91.9192354433404,45.13,3,1.13953140527908,189.86,112.71,90,13462.52,0.314146979911636,1.2502292686864,1.49322501475689,0.922677509365054,90,90,1,0.767281471244299,0,3
Guembelitriidae,Parvularugoglobigerina,Y,,,85,alabamensis,65.485,60.2,5.285,1198,1197,,5.3,1.56171116991112,91.3466666666666,1.05263917972417,0.821400264200793,112.49,86.86,74.69,96.2357243335991,73.46,4,1.11155657601706,151.4,124.36,90,14498.51,0.391629898520607,1.38592811183002,1.01086536266316,0.913706334796678,90,90,1,0.892749688641367,0,3
Guembelitriidae,Parvularugoglobigerina,Y,,,85,eugubina,65.435,64.4,1.035,746,1199,,0.100000000000009,2.016,71.137,1.173,1.416,56.246,72.752,84.412,96.5,136,5,1.122,157.48,242.57,89.847,9463.1,0.322241126058057,1.25079969867798,1.01503987573036,0.95712183822626,90,90,1,0.835801120491865,0,3
Guembelitriidae,Parvularugoglobigerina,Y,,,85,extensa,65.485,64.4,1.08499999999999,1199,1198,,0.199999999999989,1.48004985715247,84.9866666666667,1.16075216972035,1.08505997818975,91.76,87.74,75.46,96.9072397384178,106.28,3.5,1.10411829082665,82.53,89.55,90,8665.85,0.383996953559085,1.2526543291566,1.05421801273083,0.946639250628284,90,90,1,0.897024568212604,0,3
Guembelitriidae,Woodringina,Y,,,118,hornerstownensis,65.435,59.8,5.63500000000001,1201,1200,,5.7,1.37945530704121,180,1.84318785019168,0.565596037072547,180,180,180,95.6830393910046,41.83,2,1.17450215284656,250.32,141.58,90,22864.15,0.326225991344528,1.22907482563758,1.08157960743174,0.915363988787808,90,90,1,0.762412613091115,0,0
Guembelitriidae,Woodringina,Y,,,118,claytonensis,65.435,64.25,1.185,1200,1197,,2.8,1.43812519572932,180,1.31604120676968,0.764004269735926,180,180,180,94.2699204117231,51.47,2,1.19921857712817,215.47,164.62,90,22783.73,0.401758184458822,1.54628524629378,1.092672162203,0.93227290885859,90,90,1,0.774802067043731,0,0
Hantkeninidae,Clavigerinella,Y,,,17,eocanica,49.6,34,15.6,363,1120,,15.6,3.92514979493401,86.3133333333333,1.72710767287654,2.54166984951493,82.9,103.8,72.24,76.6614327488673,180,4,1.36545438378311,261.82,665.46,90,157662.81,0.570901406615802,1.91540169426106,0.797649949670525,0.962958050940103,90,90,1,0.718070297713021,0,2
Hantkeninidae,Clavigerinella,Y,,,17,akersi,49.4,42.8,6.6,1137,363,,6.6,4.6648475405549,66.5133333333333,1.3013856812933,3.06671948195095,84.68,54.06,60.8,71.9967758022948,161.92,5,1.31979533819584,290.32,890.33,90,315712.8,0.430685547117507,2.53339483418203,0.569212182003483,0.962509384885996,90,90,1,0.556999405092671,0,2
Hantkeninidae,Clavigerinella,Y,,,17,columbiana,49.4,43.3,6.1,321,363,,6.1,5.23132549616572,80.3,1.24292934201575,2.17801955886711,97.39,79.17,64.34,88.122961257912,180,4,1.40720010851858,236.21,514.47,90,151375.47,0.478539224353853,1.5291771687302,0.850339874450192,0.957858867981886,75.37,44.51,1.6933273421703,0.788669458755633,0,2
Hantkeninidae,Clavigerinella,Y,,,17,jarvisi,49.4,43.3,6.1,1139,363,,6.1,6.7815356257815,55.4933333333333,1.31174388298907,5.08765841882921,63.37,54.99,48.12,64.1305556650524,179.23,5,1.35518372639604,674.42,132.56,18.12,172025.42,0.334465162183589,2.05227722772369,0.53538807755483,0.916223865874698,90,90,1,0.607670899568774,0,2
Hantkeninidae,Clavigerinella,Y,,,17,caucasica,49.4,49.1,0.299999999999997,1138,363,,0.299999999999997,5.36649261200818,68.6366666666667,1.05280511225548,2.35715372907154,67.86,67.08,70.97,87.3293917221159,180,4,1.3793487024075,262.8,619.46,90,203166.58,0.422688367348606,2.03755606132705,0.716806903654119,0.953039359997913,90,75.07,1.1988810443586,0.647750401307581,0,2
Hantkeninidae,Cribrohantkenina,Y,,,21,inflata,35.5,34,1.5,422,1144,,1.5,3.129,72.553,1.206,1.784,94.429,72.936,50.293,97.4,149,4.75,1.26,567.267,1032.933,89.56,144055.18,0.546343491431547,1.18690268166399,1.18199357114698,0.927388642728451,90,90,1,0.853580081477493,0,2
Hantkeninidae,Hantkenina,Y,,,62,nanggulanensis,38.2,33.7,4.5,1144,242,,4.5,4.76321651232386,70.9666666666667,1.47187466292741,1.61982207819999,83.9,71.34,57.66,98.1428687287856,179.53,5,1.33368517327807,327.11,529.86,90,149444.44,0.475037746469524,1.2810855649195,1.06153811449947,0.928412363618649,79.49,79.54,0.999371385466432,0.803687692291773,0,2
Hantkeninidae,Hantkenina,Y,,,62,alabamensis,39.8,33.7,6.09999999999999,242,1141,,6.09999999999999,3.434,65.022,1.195,2.404,60.283,75.367,59.417,90.6,162,5.75,1.26,263.236,628.073,70.872,127623.57,0.377467735779527,1.23225163183568,1.0221332867714,1,90,90,1,0.792901487003871,0,1
Hantkeninidae,Hantkenina,Y,,,62,primitiva,40,33.7,6.3,1145,1141,,6.3,2.98872206164065,58.0566666666667,1.39324672141194,2.62633903920486,59.7,53.39,61.08,92.9265697714429,178.94,6.5,1.19034202394502,181.1,475.63,66.78,108745.55,0.405416037713727,1.1401065499313,0.915969935212257,1,47.66,23.27,2.04813064030941,0.816995390916808,0,1
Hantkeninidae,Hantkenina,Y,,,62,compressa,41.3,33.7,7.59999999999999,1141,1142,,7.59999999999999,2.75566955839648,78.46,1.30908796371294,2.82500843739453,88.65,77.13,69.6,89.2288063753942,178.51,6,1.22777436245637,296.3,837.05,76.94,304471.88,0.399779250550166,1.11807066827389,1.13836918281997,1,28.39,19.5,1.45589743589744,0.869464766441687,0,1
Hantkeninidae,Hantkenina,Y,,,62,australis,42.4,38.2,4.2,1140,1142,,4.2,3.03344490374255,62.81,1.52301175875585,2.32003537845638,68.75,60.52,59.16,94.8410632132594,175.17,6,1.21544837504794,214.82,498.39,68.14,115157.02,0.431031994402078,1.18945358742253,0.859162437579386,1,49.55,30.73,1.6124308493329,0.848467416568443,0,1
Hantkeninidae,Hantkenina,Y,,,62,dumblei,44.4,39,5.4,1142,1143,,5.4,2.29439725426358,61.8933333333333,1.39146583030703,4.35862930077692,56.37,59.78,69.53,78.468573766046,179.7,6,1.16039889065855,144.16,628.34,71.01,213021.04,0.388512515007907,1.17105286228526,0.965159521728569,1,38.92,53.5,0.727476635514019,0.765828598397261,0,1
Hantkeninidae,Hantkenina,Y,,,62,liebusi,47.5,41.2,6.3,1143,481,,6.3,3.16498107315338,80.3866666666667,1.25,4.07083248524323,86.73,76.24,78.19,72.0714131597624,177.57,5,1.29194457473549,98.26,400,44.42,78227.34,0.471308879990039,1.40787520338688,0.964868656089458,1,26.82,27.24,0.984581497797357,0.756133905109914,0,1
Hantkeninidae,Hantkenina,Y,,,62,lehneri,44.4,41.3,3.1,1213,1143,,3.1,2.16029546943242,66.82,1.18216476622882,4.15780382479951,52.98,67.72,79.76,72.4878481587843,179.12,5,1.16412524066578,81.05,336.99,41.04,47418.01,0.381908688281098,1.41912230467097,0.799242746243033,0.993319413117756,13.53,20.29,0.666830951207491,0.638373519839286,0,1
Hantkeninidae,Hantkenina,Y,,,62,mexicana,49,44.2,4.8,481,1146,,4.8,6.59,54.054,1.237,3.838,58.927,51.524,51.712,80.9,163,5.25,1.33,197.556,754.944,38.234,218822.22,0.415117989388829,1.89080117906774,0.667627360395213,0.979016469622948,31.52,32.43,0.971939562133827,0.653001826418921,0,1
Hantkeninidae,Hantkenina,Y,,,62,singanoae,49.2,48.9,0.300000000000004,1146,1138,,0.300000000000004,9.11173937592899,62.46,1.41020093447189,3.73621856866538,78.5,62.55,46.33,75.9211561566954,175.1,5,1.43159084184103,165.44,618.12,39.67,111121.94,0.58547825928885,2.09321352125215,0.664328955244917,0.98717278024646,90,90,1,0.636990318857119,0,1
Hastigerinidae,Hastigerina,Y,,,62,riedela,1.8,-0.0000001,1.8000001,1067,207,,1.8000001,1.72875155638314,79.3366666666667,1.16063794804341,1.6176862292462,75.14,94.87,68,67.8881942670252,152.34,5,1.10865766200658,112.63,182.2,90,12118.68,0.295976954585813,1.3028766183616,0.946695654256413,0.930430070303962,90,90,1,0.760688341377387,0,1
Hastigerinidae,Hastigerina,Y,,,62,pelagica,8,-0.0000001,8.0000001,207,1066,,8.0000001,1.301,73.04,1.08,1.221,58.531,84.357,76.233,95.7,130,5,1.058,573.424,700.424,88.217,295308.9,0.311887857087951,1.40431268973825,0.849804995862236,0.938692732082695,90,90,1,0.750843066621975,0,1
Hastigerinidae,Hastigerinella,Y,,,63,digitiformans,1,-0.0000001,1.0000001,213,,,1.0000001,5.88,65.424,1.394,1.797,69.966,66.108,60.197,97.2,158,5.75,1.383,650.24,1178.56,89.73,229451.18,0.420478334432623,2.24276785718843,0.514290241977529,0.978407244331909,90,90,1,0.539311256933951,0,0
Hedbergellidae,Asterohedbergella,Y,,,5,asterospinosa,97.2,93.8,3.40000000000001,5417,,,3.40000000000001,2.04213716843896,66.5066666666667,1.23748815574124,1.72666507519694,75.18,54.94,69.4,84.4310644098739,165.85,5.5,1.1481564872031,83.78,144.66,90,11046.87,0.412433567155221,1.36911727335884,0.842105483223483,1,84.18,2.73,30.8351648351648,0.745511540521301,0,0
Hedbergellidae,Costellagerina,Y,,,20,pilula,84.5,78,6.5,5025,,,6.5,1.53753707880561,74.9833333333333,1.13024024230743,1.57114954027917,76,75.45,73.5,95.3610757071681,145.23,5,1.09329752070979,209.91,329.8,90,69300.58,0.264565606810217,1.29355065672606,0.909917093095568,0.929142082180431,90,90,1,0.852553988551593,0,2
Globotruncanidae,Dicarinella,Y,,,22,asymetrica,84.94,83.53,1.41,5027,5030,,1.41,1.31361610388321,60.5233333333333,1.02680463782571,1.74931136251845,62.14,51.2,68.23,89.5049745244913,180,6,1.03516093390356,406.6,711.27,81.69,325151.82,0.177091765932603,1.2125752617803,0.851045699862236,0.982387999026743,63.74,3.81,16.7296587926509,0.864410310169217,0,1
Globotruncanidae,Dicarinella,Y,,,22,concavata,90.79,83.53,7.26000000000001,5030,5034,,7.26000000000001,1.88485903796442,61.6733333333333,1.12713771899292,1.71439663996047,73.85,52.78,58.39,86.4666771832002,180,6,1.11085495688991,283.33,485.74,89.3,153857.71,0.317477557673255,1.22739724723445,0.972577113142009,1,80.22,79.7,1.00652446675031,0.821674939158116,0.201672960858363,1
Globotruncanidae,Dicarinella,Y,,,22,primitiva,89,85.4,3.59999999999999,5034,5032,,3.59999999999999,1.14962524918516,87.1333333333333,1.20095150487251,2.50837623368128,89.42,81.28,90.7,88.6066502675075,147.67,4,1.0358157540432,351.59,881.92,76.01,404068.21,0.330443441714952,1.25067402024369,1.15161485429553,1,23.3,30.07,0.774858663119388,0.896278164623524,0,1
Globotruncanidae,Dicarinella,Y,,,22,imbricata,92.8,86.6,6.2,5033,5026,,6.2,1.28160593961721,61.18,1.07385225331618,1.97872021017076,74.5,52.62,56.42,93.8031497365562,124.31,5,1.059730518351,266.45,527.23,60.12,177427.65,0.276055676778676,1.18193660013873,0.854418230378236,0.946442807263737,33.67,23.23,1.44941885492897,0.887093790326777,0,1
Globotruncanidae,Dicarinella,Y,,,22,canaliculata,93,86.6,6.40000000000001,5029,,,6.40000000000001,1.27734391792007,57.4,1.16225806451613,2.2408264805473,59.45,55.72,57.03,95.4980093512146,154.07,6,1.04111911870369,144.71,324.27,100.38,71583.74,0.232181498200569,1.19852596528628,0.838093769525185,0.98054524133929,22.26,24.87,0.895054282267793,0.882693130104109,0.300946721028263,1
Globotruncanidae,Dicarinella,Y,,,22,elata,92.6,88.5,4.09999999999999,5311,,,4.09999999999999,1.58463908122216,59.2266666666667,0.961928317805226,1.92737773065871,71.08,51.35,55.25,94.8524248505497,142.81,6,1.07490107066692,358.43,690.83,90,323576.21,0.194977004026347,1.20929231221866,0.817736713303955,0.977003553378541,58.15,15.51,3.749194068343,0.904136150258563,0,1
Globotruncanidae,Dicarinella,Y,,,22,hagni,92.7,89,3.7,5032,5033,,3.7,1.57803567464614,53.7933333333333,1.03101687683004,2.26152721726143,59.14,44.93,57.31,92.8366737155646,139.78,6,1.072510092087,314.69,711.68,82.5,336274.9,0.268048492468513,1.20387229045235,0.812858907487406,0.983283302552671,50.57,46.97,1.0766446668086,0.892711285584688,0,1
Globotruncanidae,Dicarinella,Y,,,22,bouldinensis,93,90,3,5028,,,3,1.96455970284987,88.2966666666667,1.20617492698566,2.63078726313733,96.73,78.47,89.69,89.147621533501,176.67,4.5,1.19195399408689,204.76,538.68,89.61,179357.4,0.495166801035251,1.2806007094765,1.09053743183728,0.976587324201927,19.52,44.11,0.442530038540014,0.916577610523974,0.392215276421176,1
Globotruncanidae,Dicarinella,Y,,,22,algeriana,93.9,90.3,3.60000000000001,5026,5202,,3.60000000000001,0.956603945322261,65.6333333333333,1.06152712754581,2.24287666379878,64.69,64.82,67.39,84.4887753629864,139.23,6,0.992239110997103,197.59,443.17,90,134725.1,0.183484591957994,1.15642459294924,0.959264568327638,0.991657953583394,51.03,30.21,1.68917576961271,0.900385065859495,0,1
